session_id,x,y,time,event_type,label
_ek4pn9h0g,55,0,1029,move,human
_ek4pn9h0g,46,8,1088,move,human
_ek4pn9h0g,44,10,1159,move,human
_11j8fjh15,923,392,70,move,human
_11j8fjh15,920,406,126,move,human
_11j8fjh15,919,439,184,move,human
_11j8fjh15,923,471,242,move,human
_11j8fjh15,940,512,300,move,human
_11j8fjh15,970,546,358,move,human
_11j8fjh15,1019,577,417,move,human
_11j8fjh15,1052,595,475,move,human
_11j8fjh15,1060,602,526,move,human
_11j8fjh15,1092,619,583,move,human
_11j8fjh15,1144,622,641,move,human
_11j8fjh15,1207,623,695,move,human
_11j8fjh15,1255,622,751,move,human
_11j8fjh15,1278,612,808,move,human
_11j8fjh15,1320,594,866,move,human
_11j8fjh15,1359,570,924,move,human
_11j8fjh15,1392,541,975,move,human
_11j8fjh15,1418,510,1032,move,human
_11j8fjh15,1439,470,1091,move,human
_11j8fjh15,1454,416,1148,move,human
_11j8fjh15,1462,348,1207,move,human
_11j8fjh15,1463,294,1265,move,human
_11j8fjh15,1463,242,1325,move,human
_11j8fjh15,1458,162,1381,move,human
_11j8fjh15,1438,68,1432,move,human
_11j8fjh15,1415,5,1490,move,human
_11j8fjh15,0,6,3095,move,human
_11j8fjh15,0,34,3154,move,human
_11j8fjh15,0,38,3223,move,human
_11j8fjh15,2,54,3279,move,human
_11j8fjh15,7,70,3334,move,human
_11j8fjh15,27,65,3389,move,human
_11j8fjh15,39,55,3446,move,human
_11j8fjh15,42,51,3502,move,human
_11j8fjh15,45,45,3583,move,human
_11j8fjh15,46,39,3638,move,human
_11j8fjh15,46,34,3695,move,human
_11j8fjh15,44,29,3750,move,human
_11j8fjh15,41,20,3806,move,human
_11j8fjh15,40,18,3863,move,human
_qkpu287zy,962,361,53,move,human
_qkpu287zy,1006,299,112,move,human
_qkpu287zy,1062,235,169,move,human
_qkpu287zy,1110,182,220,move,human
_qkpu287zy,1170,105,278,move,human
_qkpu287zy,1207,73,336,move,human
_qkpu287zy,1218,68,399,move,human
_qkpu287zy,1219,68,496,move,human
_qkpu287zy,1259,57,551,move,human
_qkpu287zy,1309,46,608,move,human
_qkpu287zy,1342,32,663,move,human
_qkpu287zy,1354,23,719,move,human
_qkpu287zy,1374,0,775,move,human
_qkpu287zy,517,2,3173,move,human
_qkpu287zy,417,10,3231,move,human
_qkpu287zy,266,14,3289,move,human
_qkpu287zy,253,15,3449,move,human
_qkpu287zy,175,10,3503,move,human
_qkpu287zy,84,18,3559,move,human
_qkpu287zy,61,20,3912,move,human
_hiqya86op,601,34,481,move,human
_hiqya86op,593,30,617,move,human
_hiqya86op,321,2,1573,move,human
_hiqya86op,206,14,1632,move,human
_hiqya86op,89,5,1689,move,human
_hiqya86op,89,5,1769,move,human
_hiqya86op,97,9,1825,move,human
_hiqya86op,170,22,1879,move,human
_hiqya86op,132,0,4826,move,human
_hiqya86op,87,28,4884,move,human
_hiqya86op,33,57,4942,move,human
_hiqya86op,10,67,5168,move,human
_hiqya86op,10,62,5224,move,human
_hiqya86op,17,46,5280,move,human
_hiqya86op,15,26,5335,move,human
_hiqya86op,15,25,5392,move,human
_hiqya86op,25,13,5456,move,human
_gt1w3epaz,921,392,73,move,human
_gt1w3epaz,920,392,145,move,human
_gt1w3epaz,919,392,248,move,human
_gt1w3epaz,914,398,585,move,human
_gt1w3epaz,917,459,640,move,human
_gt1w3epaz,919,548,695,move,human
_gt1w3epaz,917,653,752,move,human
_gt1w3epaz,755,679,1017,move,human
_gt1w3epaz,626,545,1075,move,human
_gt1w3epaz,460,405,1133,move,human
_gt1w3epaz,305,290,1191,move,human
_gt1w3epaz,190,209,1249,move,human
_gt1w3epaz,176,196,1433,move,human
_gt1w3epaz,103,131,1488,move,human
_gt1w3epaz,54,82,1543,move,human
_gt1w3epaz,50,70,1617,move,human
_gt1w3epaz,49,62,1672,move,human
_gt1w3epaz,44,39,1727,move,human
_gt1w3epaz,42,28,1793,move,human
_gt1w3epaz,42,27,1856,move,human
_ku7qgrrgk,1112,420,58,move,human
_ku7qgrrgk,882,346,112,move,human
_ku7qgrrgk,683,277,171,move,human
_ku7qgrrgk,579,234,229,move,human
_ku7qgrrgk,530,215,287,move,human
_ku7qgrrgk,439,173,346,move,human
_ku7qgrrgk,318,118,409,move,human
_ku7qgrrgk,212,80,462,move,human
_ku7qgrrgk,147,59,520,move,human
_ku7qgrrgk,138,56,576,move,human
_ku7qgrrgk,128,51,632,move,human
_ku7qgrrgk,110,43,688,move,human
_ku7qgrrgk,85,32,744,move,human
_ku7qgrrgk,78,29,808,move,human
_ku7qgrrgk,75,29,873,move,human
_ku7qgrrgk,74,29,937,move,human
_szaiwyjyw,730,330,57,move,human
_szaiwyjyw,580,256,108,move,human
_szaiwyjyw,454,191,165,move,human
_szaiwyjyw,423,179,237,move,human
_szaiwyjyw,341,153,293,move,human
_szaiwyjyw,242,120,350,move,human
_szaiwyjyw,147,85,406,move,human
_szaiwyjyw,59,55,457,move,human
_szaiwyjyw,0,19,515,move,human
_szaiwyjyw,0,16,582,move,human
_szaiwyjyw,0,14,693,move,human
_szaiwyjyw,17,17,749,move,human
_szaiwyjyw,32,22,807,move,human
_szaiwyjyw,46,30,865,move,human
_szaiwyjyw,46,29,1311,move,human
_szaiwyjyw,46,23,1365,move,human
_szaiwyjyw,44,20,1422,move,human
_33uxdydv2,566,267,55,move,human
_33uxdydv2,416,196,110,move,human
_33uxdydv2,295,151,168,move,human
_33uxdydv2,198,121,219,move,human
_33uxdydv2,114,96,277,move,human
_33uxdydv2,111,94,344,move,human
_33uxdydv2,106,87,398,move,human
_33uxdydv2,74,56,455,move,human
_33uxdydv2,71,53,616,move,human
_33uxdydv2,30,26,671,move,human
_33uxdydv2,18,1,959,move,human
_33uxdydv2,38,9,1017,move,human
_wmrasekyq,186,51,61,move,human
_wmrasekyq,312,75,112,move,human
_wmrasekyq,350,83,216,move,human
_wmrasekyq,350,83,392,move,human
_wmrasekyq,282,57,447,move,human
_wmrasekyq,180,18,504,move,human
_wmrasekyq,14,1,852,move,human
_wmrasekyq,35,15,911,move,human
_qthfjcgew,958,276,58,move,human
_qthfjcgew,986,169,116,move,human
_qthfjcgew,993,84,174,move,human
_qthfjcgew,985,57,232,move,human
_qthfjcgew,914,48,290,move,human
_qthfjcgew,810,63,341,move,human
_qthfjcgew,638,81,399,move,human
_qthfjcgew,488,82,457,move,human
_qthfjcgew,390,74,515,move,human
_qthfjcgew,298,57,574,move,human
_qthfjcgew,217,34,632,move,human
_qthfjcgew,169,15,689,move,human
_qthfjcgew,153,11,778,move,human
_qthfjcgew,113,17,834,move,human
_qthfjcgew,70,29,889,move,human
_qthfjcgew,64,30,978,move,human
_qthfjcgew,62,29,1186,move,human
_qthfjcgew,50,27,1267,move,human
_za4exg1lx,169,391,1031,move,human
_za4exg1lx,167,335,1087,move,human
_za4exg1lx,185,266,1144,move,human
_za4exg1lx,213,208,1201,move,human
_za4exg1lx,235,172,1258,move,human
_za4exg1lx,256,148,1309,move,human
_za4exg1lx,304,116,1367,move,human
_za4exg1lx,351,84,1425,move,human
_za4exg1lx,392,68,1483,move,human
_za4exg1lx,460,50,1534,move,human
_za4exg1lx,555,27,1591,move,human
_za4exg1lx,695,23,1650,move,human
_za4exg1lx,857,50,1708,move,human
_za4exg1lx,1008,91,1766,move,human
_za4exg1lx,1096,149,1824,move,human
_za4exg1lx,1138,202,1877,move,human
_za4exg1lx,1178,282,1933,move,human
_za4exg1lx,1197,362,1991,move,human
_za4exg1lx,1199,434,2049,move,human
_za4exg1lx,1193,491,2108,move,human
_za4exg1lx,1180,538,2166,move,human
_za4exg1lx,1152,614,2223,move,human
_za4exg1lx,1129,655,2282,move,human
_za4exg1lx,1100,682,2340,move,human
_za4exg1lx,517,702,2698,move,human
_za4exg1lx,410,661,2756,move,human
_za4exg1lx,364,626,2814,move,human
_za4exg1lx,305,573,2872,move,human
_za4exg1lx,260,494,2931,move,human
_za4exg1lx,234,414,2989,move,human
_za4exg1lx,224,334,3047,move,human
_za4exg1lx,222,256,3106,move,human
_za4exg1lx,236,186,3164,move,human
_za4exg1lx,253,146,3222,move,human
_za4exg1lx,279,109,3280,move,human
_za4exg1lx,316,57,3338,move,human
_za4exg1lx,1027,0,3722,move,human
_za4exg1lx,1142,90,3779,move,human
_za4exg1lx,1202,152,3838,move,human
_za4exg1lx,1230,207,3895,move,human
_za4exg1lx,1239,255,3946,move,human
_za4exg1lx,1244,312,4004,move,human
_za4exg1lx,1249,393,4062,move,human
_za4exg1lx,1250,488,4120,move,human
_za4exg1lx,1241,536,4179,move,human
_za4exg1lx,1226,573,4237,move,human
_za4exg1lx,1206,608,4296,move,human
_za4exg1lx,1188,628,4353,move,human
_za4exg1lx,1124,684,4412,move,human
_za4exg1lx,450,702,4794,move,human
_za4exg1lx,388,670,4847,move,human
_za4exg1lx,270,625,4903,move,human
_za4exg1lx,226,602,4961,move,human
_za4exg1lx,202,586,5019,move,human
_za4exg1lx,129,533,5077,move,human
_za4exg1lx,80,488,5135,move,human
_za4exg1lx,72,471,5191,move,human
_za4exg1lx,57,423,5247,move,human
_za4exg1lx,54,380,5304,move,human
_za4exg1lx,54,340,5360,move,human
_za4exg1lx,54,291,5418,move,human
_za4exg1lx,54,232,5477,move,human
_za4exg1lx,55,206,5535,move,human
_za4exg1lx,55,180,5589,move,human
_za4exg1lx,55,149,5644,move,human
_za4exg1lx,55,117,5701,move,human
_za4exg1lx,55,104,5759,move,human
_za4exg1lx,55,85,5810,move,human
_za4exg1lx,55,66,5868,move,human
_za4exg1lx,54,42,5926,move,human
_za4exg1lx,50,18,5984,move,human
_xa29btatp,930,363,55,move,human
_xa29btatp,873,422,110,move,human
_xa29btatp,854,443,166,move,human
_xa29btatp,854,442,224,move,human
_xa29btatp,852,366,279,move,human
_xa29btatp,852,210,334,move,human
_xa29btatp,850,101,391,move,human
_xa29btatp,848,95,479,move,human
_xa29btatp,814,133,534,move,human
_xa29btatp,698,266,591,move,human
_xa29btatp,601,379,646,move,human
_xa29btatp,588,387,792,move,human
_xa29btatp,592,280,846,move,human
_xa29btatp,593,110,902,move,human
_xa29btatp,597,21,958,move,human
_xa29btatp,594,21,1104,move,human
_xa29btatp,494,82,1158,move,human
_xa29btatp,353,175,1214,move,human
_xa29btatp,302,203,1271,move,human
_xa29btatp,298,204,1416,move,human
_xa29btatp,299,122,1471,move,human
_xa29btatp,192,7,1803,move,human
_xa29btatp,86,71,1854,move,human
_xa29btatp,5,119,1911,move,human
_xa29btatp,4,120,2088,move,human
_xa29btatp,8,95,2143,move,human
_xa29btatp,14,58,2198,move,human
_xa29btatp,17,38,2254,move,human
_xa29btatp,22,8,2310,move,human
_xa29btatp,22,1,2752,move,human
_xa29btatp,18,6,2808,move,human
_xa29btatp,14,15,2863,move,human
_s8unyto5q,1265,344,58,move,human
_s8unyto5q,1407,296,116,move,human
_s8unyto5q,1455,295,181,move,human
_s8unyto5q,1465,295,359,move,human
_s8unyto5q,1535,281,414,move,human
_s8unyto5q,1535,267,469,move,human
_s8unyto5q,1535,260,839,move,human
_s8unyto5q,1535,198,893,move,human
_s8unyto5q,1535,59,950,move,human
_s8unyto5q,0,2,2862,move,human
_s8unyto5q,0,10,2944,move,human
_s8unyto5q,7,12,3295,move,human
_s8unyto5q,30,22,3350,move,human
_7owpmk906,943,374,55,move,human
_7owpmk906,940,350,110,move,human
_7owpmk906,935,305,165,move,human
_7owpmk906,929,252,222,move,human
_7owpmk906,927,211,279,move,human
_7owpmk906,923,184,330,move,human
_7owpmk906,919,146,388,move,human
_7owpmk906,913,107,446,move,human
_7owpmk906,909,74,504,move,human
_7owpmk906,907,60,566,move,human
_7owpmk906,905,51,622,move,human
_7owpmk906,902,29,678,move,human
_7owpmk906,901,18,733,move,human
_7owpmk906,899,9,790,move,human
_7owpmk906,24,2,4613,move,human
_7owpmk906,24,18,4664,move,human
_7owpmk906,24,23,4718,move,human
_owy5uboeq,640,325,54,move,human
_owy5uboeq,303,225,105,move,human
_owy5uboeq,145,165,163,move,human
_owy5uboeq,137,158,246,move,human
_owy5uboeq,79,129,301,move,human
_owy5uboeq,19,85,358,move,human
_owy5uboeq,19,83,486,move,human
_owy5uboeq,31,53,541,move,human
_owy5uboeq,31,40,597,move,human
_owy5uboeq,32,38,655,move,human
_owy5uboeq,32,36,797,move,human
_owy5uboeq,31,28,878,move,human
_gbtulgne2,598,253,56,move,human
_gbtulgne2,229,107,113,move,human
_gbtulgne2,87,14,171,move,human
_gbtulgne2,29,0,437,move,human
_gbtulgne2,21,6,520,move,human
_gbtulgne2,21,7,1080,move,human
_gbtulgne2,21,8,1165,move,human
_ulyz0ncct,938,338,56,move,human
_ulyz0ncct,948,346,119,move,human
_ulyz0ncct,943,344,256,move,human
_ulyz0ncct,746,241,310,move,human
_ulyz0ncct,354,123,366,move,human
_ulyz0ncct,214,99,424,move,human
_ulyz0ncct,212,99,511,move,human
_ulyz0ncct,211,99,583,move,human
_ulyz0ncct,101,87,639,move,human
_ulyz0ncct,0,88,695,move,human
_ulyz0ncct,0,104,751,move,human
_ulyz0ncct,0,112,824,move,human
_ulyz0ncct,0,53,879,move,human
_ulyz0ncct,0,6,935,move,human
_ulyz0ncct,0,2,1032,move,human
_ulyz0ncct,7,2,1203,move,human
_ulyz0ncct,14,14,1254,move,human
_yyyl0jq3g,938,409,80,move,human
_yyyl0jq3g,732,314,136,move,human
_yyyl0jq3g,426,197,192,move,human
_yyyl0jq3g,227,137,250,move,human
_yyyl0jq3g,167,117,308,move,human
_yyyl0jq3g,154,108,361,move,human
_yyyl0jq3g,140,101,415,move,human
_yyyl0jq3g,60,87,472,move,human
_yyyl0jq3g,0,75,528,move,human
_yyyl0jq3g,0,73,777,move,human
_yyyl0jq3g,16,41,831,move,human
_yyyl0jq3g,19,28,895,move,human
_yyyl0jq3g,19,23,951,move,human
_1vj2i3roy,790,318,57,move,human
_1vj2i3roy,534,166,114,move,human
_1vj2i3roy,326,41,173,move,human
_1vj2i3roy,238,1,230,move,human
_1vj2i3roy,212,0,281,move,human
_1vj2i3roy,149,6,338,move,human
_1vj2i3roy,137,10,389,move,human
_1vj2i3roy,114,16,447,move,human
_1vj2i3roy,81,15,505,move,human
_1vj2i3roy,22,7,564,move,human
_1vj2i3roy,21,10,1408,move,human
_1vj2i3roy,14,22,1528,move,human
_qkxc3qd00,822,340,56,move,human
_qkxc3qd00,640,216,113,move,human
_qkxc3qd00,526,164,170,move,human
_qkxc3qd00,450,160,228,move,human
_qkxc3qd00,366,148,286,move,human
_qkxc3qd00,288,126,344,move,human
_qkxc3qd00,174,82,403,move,human
_qkxc3qd00,66,32,461,move,human
_qkxc3qd00,28,11,512,move,human
_qkxc3qd00,26,9,601,move,human
_qkxc3qd00,26,9,672,move,human
_33lz855i8,928,398,53,move,human
_33lz855i8,925,397,127,move,human
_33lz855i8,922,397,191,move,human
_33lz855i8,921,396,255,move,human
_33lz855i8,917,395,309,move,human
_33lz855i8,913,394,383,move,human
_33lz855i8,910,394,446,move,human
_33lz855i8,910,393,598,move,human
_33lz855i8,886,385,653,move,human
_33lz855i8,877,381,743,move,human
_33lz855i8,872,380,983,move,human
_33lz855i8,836,368,1037,move,human
_33lz855i8,806,356,1093,move,human
_33lz855i8,798,353,1157,move,human
_33lz855i8,782,349,1213,move,human
_33lz855i8,778,348,1310,move,human
_33lz855i8,726,334,1365,move,human
_33lz855i8,642,305,1421,move,human
_33lz855i8,553,271,1477,move,human
_33lz855i8,522,260,1534,move,human
_33lz855i8,522,260,1639,move,human
_33lz855i8,514,257,1693,move,human
_33lz855i8,464,239,1750,move,human
_33lz855i8,416,221,1806,move,human
_33lz855i8,404,217,1862,move,human
_33lz855i8,402,217,2391,move,human
_33lz855i8,378,211,2446,move,human
_33lz855i8,366,207,2503,move,human
_33lz855i8,357,204,2565,move,human
_33lz855i8,356,204,2759,move,human
_33lz855i8,318,182,2813,move,human
_33lz855i8,268,142,2870,move,human
_33lz855i8,218,99,2926,move,human
_33lz855i8,198,81,2977,move,human
_33lz855i8,194,79,3191,move,human
_33lz855i8,137,35,3245,move,human
_33lz855i8,110,12,3301,move,human
_33lz855i8,109,12,3374,move,human
_33lz855i8,98,8,3430,move,human
_33lz855i8,92,6,3502,move,human
_33lz855i8,76,6,3558,move,human
_33lz855i8,70,6,3613,move,human
_33lz855i8,69,6,3670,move,human
_33lz855i8,62,7,3742,move,human
_33lz855i8,53,12,3797,move,human
_33lz855i8,34,22,3853,move,human
_urwvvy37w,920,382,8849,move,human
_urwvvy37w,956,257,8904,move,human
_urwvvy37w,957,295,9353,move,human
_urwvvy37w,857,305,9406,move,human
_urwvvy37w,850,305,9464,move,human
_urwvvy37w,834,290,9536,move,human
_urwvvy37w,777,280,9591,move,human
_urwvvy37w,774,279,9753,move,human
_urwvvy37w,745,266,9807,move,human
_urwvvy37w,629,234,9862,move,human
_urwvvy37w,566,217,9919,move,human
_urwvvy37w,525,213,9977,move,human
_urwvvy37w,521,211,10057,move,human
_urwvvy37w,446,188,10111,move,human
_urwvvy37w,384,183,10166,move,human
_urwvvy37w,362,183,10231,move,human
_urwvvy37w,362,181,10319,move,human
_urwvvy37w,346,157,10375,move,human
_urwvvy37w,344,153,10439,move,human
_urwvvy37w,342,153,11921,move,human
_urwvvy37w,308,145,11975,move,human
_urwvvy37w,270,137,12031,move,human
_urwvvy37w,226,128,12087,move,human
_urwvvy37w,185,117,12143,move,human
_urwvvy37w,176,114,12279,move,human
_urwvvy37w,174,107,12335,move,human
_urwvvy37w,172,68,12391,move,human
_urwvvy37w,70,2,12956,move,human
_urwvvy37w,29,26,13014,move,human
_urwvvy37w,22,30,13265,move,human
_urwvvy37w,24,27,13319,move,human
_urwvvy37w,27,24,13375,move,human
_urwvvy37w,32,19,13447,move,human
_dx33slzcu,942,354,87,move,human
_dx33slzcu,942,353,167,move,human
_dx33slzcu,933,296,224,move,human
_dx33slzcu,930,290,447,move,human
_dx33slzcu,909,208,502,move,human
_dx33slzcu,905,41,559,move,human
_dx33slzcu,572,10,798,move,human
_dx33slzcu,494,184,856,move,human
_dx33slzcu,482,210,918,move,human
_dx33slzcu,441,58,974,move,human
_dx33slzcu,233,11,1114,move,human
_dx33slzcu,221,42,1176,move,human
_dx33slzcu,122,8,1339,move,human
_dx33slzcu,108,14,1391,move,human
_dx33slzcu,82,0,1505,move,human
_dx33slzcu,46,29,1564,move,human
_dx33slzcu,37,29,1623,move,human
_dx33slzcu,36,26,1727,move,human
_dx33slzcu,36,25,1783,move,human
_dx33slzcu,36,23,1855,move,human
_o9wtqios2,945,343,55,move,human
_o9wtqios2,930,265,112,move,human
_o9wtqios2,896,186,168,move,human
_o9wtqios2,840,138,226,move,human
_o9wtqios2,762,102,284,move,human
_o9wtqios2,646,63,343,move,human
_o9wtqios2,484,30,400,move,human
_o9wtqios2,394,13,451,move,human
_o9wtqios2,338,2,509,move,human
_o9wtqios2,46,1,1134,move,human
_o9wtqios2,38,17,1191,move,human
_ecxs08tpj,941,367,72,move,human
_ecxs08tpj,933,358,201,move,human
_ecxs08tpj,830,279,255,move,human
_ecxs08tpj,678,201,311,move,human
_ecxs08tpj,518,131,367,move,human
_ecxs08tpj,406,90,424,move,human
_ecxs08tpj,364,74,481,move,human
_ecxs08tpj,346,74,535,move,human
_ecxs08tpj,266,70,591,move,human
_ecxs08tpj,144,54,648,move,human
_ecxs08tpj,86,38,704,move,human
_ecxs08tpj,78,34,849,move,human
_ecxs08tpj,62,30,903,move,human
_ecxs08tpj,33,26,959,move,human
_28o07499e,826,378,55,move,human
_28o07499e,720,334,114,move,human
_28o07499e,570,262,171,move,human
_28o07499e,472,218,222,move,human
_28o07499e,370,182,280,move,human
_28o07499e,348,173,338,move,human
_28o07499e,266,143,396,move,human
_28o07499e,201,117,454,move,human
_28o07499e,108,69,512,move,human
_28o07499e,85,51,571,move,human
_28o07499e,54,34,629,move,human
_28o07499e,46,27,1024,move,human
_o23nni9ml,418,378,59,move,human
_o23nni9ml,362,373,117,move,human
_o23nni9ml,253,365,175,move,human
_o23nni9ml,92,357,234,move,human
_o23nni9ml,0,338,292,move,human
_o23nni9ml,0,314,349,move,human
_o23nni9ml,0,287,400,move,human
_o23nni9ml,0,223,458,move,human
_o23nni9ml,0,167,516,move,human
_o23nni9ml,0,129,575,move,human
_o23nni9ml,0,94,633,move,human
_o23nni9ml,1,65,691,move,human
_o23nni9ml,3,35,749,move,human
_o23nni9ml,8,7,807,move,human
_o23nni9ml,33,0,1124,move,human
_o23nni9ml,30,3,1184,move,human
_o23nni9ml,22,13,1240,move,human
_3pc43zykl,873,422,55,move,human
_3pc43zykl,764,423,112,move,human
_3pc43zykl,680,422,163,move,human
_3pc43zykl,561,421,220,move,human
_3pc43zykl,390,410,279,move,human
_3pc43zykl,178,382,337,move,human
_3pc43zykl,68,365,395,move,human
_3pc43zykl,5,354,454,move,human
_3pc43zykl,0,346,511,move,human
_3pc43zykl,0,338,598,move,human
_3pc43zykl,0,322,655,move,human
_3pc43zykl,0,254,711,move,human
_3pc43zykl,0,154,767,move,human
_3pc43zykl,0,90,823,move,human
_3pc43zykl,0,82,1072,move,human
_3pc43zykl,0,54,1127,move,human
_3pc43zykl,0,37,1182,move,human
_3pc43zykl,0,31,1480,move,human
_3pc43zykl,0,26,1543,move,human
_3pc43zykl,3,23,1607,move,human
_3pc43zykl,20,22,1720,move,human
_3pc43zykl,49,28,1776,move,human
_4d728gntv,892,357,58,move,human
_4d728gntv,826,318,117,move,human
_4d728gntv,738,261,174,move,human
_4d728gntv,608,178,233,move,human
_4d728gntv,517,122,291,move,human
_4d728gntv,460,90,349,move,human
_4d728gntv,448,83,400,move,human
_4d728gntv,440,79,456,move,human
_4d728gntv,401,59,512,move,human
_4d728gntv,366,43,567,move,human
_4d728gntv,342,34,625,move,human
_4d728gntv,338,33,688,move,human
_4d728gntv,322,25,744,move,human
_4d728gntv,321,25,954,move,human
_4d728gntv,270,13,1008,move,human
_4d728gntv,222,2,1064,move,human
_4d728gntv,129,0,1297,move,human
_4d728gntv,98,3,1355,move,human
_4d728gntv,70,5,1406,move,human
_4d728gntv,62,6,1489,move,human
_4d728gntv,46,6,1543,move,human
_4d728gntv,40,6,1625,move,human
_4d728gntv,34,7,1689,move,human
_4d728gntv,33,10,1743,move,human
_4d728gntv,28,23,1800,move,human
_4d728gntv,26,25,1873,move,human
_95ho3jwxv,933,385,56,move,human
_95ho3jwxv,918,378,113,move,human
_95ho3jwxv,910,374,176,move,human
_95ho3jwxv,894,365,231,move,human
_95ho3jwxv,870,350,282,move,human
_95ho3jwxv,840,330,337,move,human
_95ho3jwxv,794,305,392,move,human
_95ho3jwxv,718,266,448,move,human
_95ho3jwxv,648,226,505,move,human
_95ho3jwxv,574,182,561,move,human
_95ho3jwxv,506,142,620,move,human
_95ho3jwxv,466,118,678,move,human
_95ho3jwxv,433,101,736,move,human
_95ho3jwxv,405,86,794,move,human
_95ho3jwxv,378,71,852,move,human
_95ho3jwxv,352,57,903,move,human
_95ho3jwxv,302,26,960,move,human
_95ho3jwxv,285,15,1023,move,human
_95ho3jwxv,277,14,1393,move,human
